cnpj_produtora,razao,n_obras,fsa_total_mi,inv_total_mi,publico_total,publico_med,renda_total_mi,efic,pct_cinema,pct_intl,admissoes_eu,critica_med,uf,cluster,cluster_label
12.580.503/0001-62,PARIS PRODUÇÕES CINEMATOGRÁFICAS LTDA,8,38.822843481,76.29924575917545,1743801.0,141378.5,33.07016745,14857.62745816995,100.0,37.5,2825.0,3.775,SP,4.0,Campeãs de público
03.987.306/0001-71,CAMISA LISTRADA LTDA,7,28.359628841890874,61.868670152534676,8312707.0,589443.0,124.61396917,53589.552415132275,100.0,0.0,0.0,3.5,RJ,4.0,Campeãs de público
01.378.559/0001-12,GULLANE ENTRETENIMENTO S.A.,8,31.05946816041352,59.0378529051396,411497.0,3127.0,8.00723923,645.2581469406068,87.5,50.0,0.0,3.8335,SP,3.0,Comerciais de sala
42.473.256/0001-66,MORENA FILMES EIRELI - ME,5,34.090241902486405,53.217297514330966,296780.0,18466.0,4.58606825,1289.6980462623355,100.0,0.0,0.0,3.8,RJ,4.0,Campeãs de público
01.473.536/0001-97,"ANANÃ PRODUÇÕES, EVENTOS E ASSESSORIA DE MARKETING LTDA",4,19.915203667009152,46.32460699283265,21427.0,7665.0,0.34937441999999996,658.9197779398937,75.0,0.0,0.0,3.8865,RJ,4.0,Campeãs de público
02.140.164/0001-40,GLAZ ENTRETENIMENTO S.A.,5,25.73723594283294,38.650681088291826,534136.0,3129.5,8.69029257,609.2063720603696,80.0,20.0,0.0,3.85,RJ,4.0,Campeãs de público
05.565.485/0001-84,PANORAMICA COMUNICACAO LTDA.,5,23.975166520577368,37.98025250613336,619510.0,105869.0,8.75084957,11059.535302528322,60.0,0.0,0.0,3.888,RJ,4.0,Campeãs de público
10.645.895/0001-75,MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.,4,21.35903703807228,30.789884143862572,16374.0,8187.0,0.34106387,972.1910583221838,50.0,25.0,0.0,3.934,RJ,3.0,Comerciais de sala
09.180.984/0001-04,CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.,4,13.68215006892412,30.041639523104525,71270.0,11561.0,1.13978328,1412.100557291757,75.0,25.0,0.0,3.8,RJ,4.0,Campeãs de público
02.008.424/0001-28,ATC ENTRETENIMENTOS LTDA.,3,19.30918724020164,24.90505043235764,10196.0,3481.0,0.15828416999999997,402.2312754494911,100.0,0.0,0.0,3.8435,CE,4.0,Campeãs de público
09.558.964/0001-24,CASÉ FILMES LTDA,4,6.807253933371661,24.027109006002345,196092.0,18828.0,2.88592311,2738.389094964922,100.0,0.0,0.0,3.6955,RJ,4.0,Campeãs de público
53.976.478/0001-18,NEXUS CINEMA E VÍDEO LTDA,3,5.6099363380959995,22.430360364505848,19198.0,3165.0,0.26245639000000004,389.3461074974081,100.0,0.0,0.0,3.15,SP,4.0,Campeãs de público
02.605.295/0001-55,LEREBY PRODUÇÕES LTDA,2,10.99871664399987,22.241571084762374,476820.0,238410.0,8.41829791,22080.719265903594,100.0,100.0,2379.0,4.0695,RJ,1.0,Prestígio internacional
02.140.120/0001-10,BANANEIRA FILMES LTDA.,6,15.8668149277016,19.34084500113435,7861.0,2329.0,0.07429669,312.1078901822697,83.33333333333334,83.33333333333334,5980.0,3.4735,RJ,1.0,Prestígio internacional
00.830.735/0001-42,ORIGEM COMUNICAÇÃO LTDA.,7,17.417431215112078,18.411174560412075,375.0,375.0,0.0055428000000000005,227.6896054198575,14.285714285714285,14.285714285714285,0.0,3.8375,BA,0.0,Produção para TV/VoD
67.942.250/0001-11,MOONSHOT CREATIVE LAB PRODUÇÕES ARTÍSTICAS LTDA.,2,12.57529800950896,17.365671207179307,2176.0,1088.0,0.02642404,193.92307153512414,100.0,50.0,0.0,4.3,SP,3.0,Comerciais de sala
02.736.672/0001-95,BRONZE FILMES PRODUTORA LTDA,5,10.944219290138278,16.767120410138283,270826.0,44.0,4.920173890000001,209.09091000373778,100.0,0.0,0.0,4.3,SP,4.0,Campeãs de público
04.661.796/0001-84,GIROS PROJETOS AUDIOVISUAIS LTDA,12,15.463464624452929,15.93762782445293,21.0,21.0,0.00029439,29.53473518731339,8.333333333333332,8.333333333333332,0.0,3.6,RJ,2.0,Baixo retorno / nicho
66.876.707/0001-74,DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP,4,13.058635181945899,15.7588929877168,3364.0,599.0,0.03731637,203.55464738450854,75.0,50.0,0.0,4.1785,SP,3.0,Comerciais de sala
05.928.108/0001-62,COMPANHIA AMAZONICA DE FILMES S/S LTDA.,6,15.430782163163958,15.549303413163958,232.0,116.0,0.00365566,54.50484720793099,33.33333333333333,16.666666666666664,0.0,3.3715,PA,0.0,Produção para TV/VoD
72.062.029/0001-09,RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA,3,6.57409474752989,15.54765753168589,1549.0,774.5,0.02444248,132.79340100469227,66.66666666666666,0.0,0.0,3.83,RJ,0.0,Produção para TV/VoD
17.383.231/0001-24,RUBI FILMES E PRODUÇÕES ARTÍSTICAS LTDA,2,11.51198513092485,15.27550930747357,278415.0,139207.5,3.97711175,19075.900936887367,100.0,0.0,0.0,3.89,RJ,4.0,Campeãs de público
05.508.188/0001-05,CORAÇÃO DA SELVA TRANSMÍDIA S.A.,2,6.333610995911069,15.18456225009452,126.0,126.0,0.0023258000000000003,25.299812749059008,50.0,0.0,0.0,3.88,SP,0.0,Produção para TV/VoD
04.937.797/0001-09,GP7 CINEMA LTDA,7,14.384123258669,14.716519133669,3776.0,1394.0,0.037896349999999995,552.6655373693378,42.857142857142854,14.285714285714285,0.0,3.89,PR,0.0,Produção para TV/VoD
05.256.465/0001-21,URCA FILMES LTDA,3,6.2113988217600005,14.53607504776,501082.0,250541.0,8.443049620000002,25228.17703663976,66.66666666666666,0.0,0.0,3.6735,RJ,4.0,Campeãs de público
11.545.487/0001-04,QUEROSENE PRODUÇÕES ARTISTICAS E CINEMATOGRÁFICAS LTDA,3,2.7218802,14.525997558847498,16409.0,5207.0,0.27196803,590.9206785078829,100.0,66.66666666666666,0.0,2.7,SP,1.0,Prestígio internacional
01.374.871/0001-38,LUNI PRODUÇÕES LTDA,4,9.826829681799998,14.5240821358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,PE,2.0,Baixo retorno / nicho
27.999.931/0001-00,CARNAVAL FILMES LTDA,3,14.2961022,14.2961022,3458.0,3458.0,0.047179910000000005,700.6681168348889,33.33333333333333,66.66666666666666,0.0,4.227,PE,3.0,Comerciais de sala
64.044.886/0001-58,FILMART PRODUÇÕES ARTISTICAS LTDA,9,14.259218407935057,14.27706810793506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095,SP,2.0,Baixo retorno / nicho
02.395.043/0001-49,KINOSCÓPIO CINEMATOGRÁFICA E COMÉRCIO LTDA - EPP,2,5.47154328303119,13.96140045758881,1999.0,1999.0,0.03487149,228.32835773292675,50.0,0.0,0.0,3.59,SP,0.0,Produção para TV/VoD
09.261.668/0001-67,ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA,2,10.04628107213,13.781080728560001,342.0,342.0,0.00553546,34.71649535395842,50.0,0.0,0.0,3.89,SP,0.0,Produção para TV/VoD
01.369.211/0001-69,REPÚBLICA PUREZA FILMES LTDA.,5,5.515172870041119,13.562708324041118,19073.0,7672.0,0.28092363,1582.9858542639327,60.0,60.0,0.0,3.7,RJ,3.0,Comerciais de sala
03.762.421/0001-48,FOGO CERRADO IMAGENS E SERVIÇOS LTDA ME,1,6.6284462107178,13.4965280745218,409458.0,409458.0,7.602613219999999,30338.024545213095,100.0,100.0,0.0,3.827,RJ,,Emergentes / micro
11.280.934/0001-40,LIGHTHOUSE PRODUÇÕES CINEMATOGRÁFICAS LTDA.,3,3.8428576651461,13.2430193731461,8786.0,8786.0,0.15825943,738.0149990655486,33.33333333333333,0.0,0.0,3.969,SP,0.0,Produção para TV/VoD
07.832.283/0001-87,PONTOS DE FUGA PRODUÇÕES ARTISTICAS LTDA,1,6.3845362,13.117487942136,65629.0,65629.0,1.19001169,5003.168311608391,100.0,100.0,0.0,3.89,RJ,,Emergentes / micro
00.538.914/0001-00,FRAIHA PRODUCOES DE EVENTOS E EDITORA EIRELI,3,11.6116812,13.0110356,369.0,45.0,0.00618862,23.333078397847135,100.0,0.0,0.0,3.89,RJ,4.0,Campeãs de público
00.817.115/0001-73,BSB CINEMA PRODUÇÕES LTDA. - ME,2,8.371055,12.744025,2515.0,1257.5,0.045837270000000006,210.6927862157049,100.0,0.0,0.0,3.63,DF,4.0,Campeãs de público
01.349.050/0001-41,INFLUÊNCIA FILMES LTDA. ME,1,3.863033013361,12.562504748775371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SC,,Emergentes / micro
02.525.725/0001-29,O2 CINEMA LTDA,2,6.0703262,12.49553078419456,92762.0,46381.0,1.4433091100000002,4385.418102679867,100.0,100.0,0.0,2.85,SP,1.0,Prestígio internacional
01.803.185/0001-35,ZAZEN PRODUÇÕES AUDIOVISUAIS LTDA.,2,5.4224828,12.359354350000002,2423.0,1211.5,0.043417080000000004,1529.1517173309608,100.0,0.0,0.0,3.7205,RJ,4.0,Campeãs de público
05.626.923/0001-77,DAMASCO FILMES LTDA,2,7.07277819967488,12.340780375500179,302770.0,151385.0,4.10573924,28379.879580785604,100.0,0.0,0.0,4.123,SP,4.0,Campeãs de público
04.551.480/0001-30,ATITUDE PRODUÇÕES E EMPREENDIMENTOS LTDA,1,7.0665169171968,12.163653574469802,13321.0,13321.0,0.24023976,1095.1479272608801,100.0,0.0,0.0,4.123,RJ,,Emergentes / micro
07.501.094/0001-21,MARIOLA FILMES E PRODUÇÕES LTDA.,1,4.176582,12.15821861469726,20421.0,20421.0,0.3733113,1679.6046071514468,100.0,100.0,0.0,3.89,PE,,Emergentes / micro
06.945.371/0001-22,SPRAY FILMES S.A.,1,3.8647433800286795,12.03252838002868,3610.0,3610.0,0.08787436,300.0200694304446,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
09.506.070/0001-90,QUINTAL DIGITAL PRODUÇÕES LTDA,1,4.461033,11.848503648,2158789.0,2158789.0,30.45305916,182199.2940319007,100.0,100.0,0.0,3.9,SP,,Emergentes / micro
29.269.719/0001-04,TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA,1,4.817043242805689,11.785581275580618,104020.0,104020.0,1.90083058,8826.039002041114,100.0,0.0,0.0,3.89,RJ,,Emergentes / micro
13.650.474/0001-20,ROSZA FILMES PRODUÇÕES LTDA ME,5,11.616444977944038,11.616444977944038,21281.0,10523.0,0.27093813,2620.41718076172,60.0,0.0,0.0,4.0615000000000006,BA,4.0,Campeãs de público
07.579.479/0001-01,ALL SCREENS PRODUÇÃO DE CONTEÚDO AUDIOVISUAL LTDA,2,5.802369435296701,11.475316400296702,14840.0,14840.0,0.19992812,1576.9786675539174,50.0,0.0,0.0,3.89,PE,0.0,Produção para TV/VoD
07.202.193/0001-02,DEBERTON FILMES E PRODUÇÕES LTDA,4,7.6139497239685,11.4448057239685,12506.0,6253.0,0.15172491999999999,1803.416586361238,50.0,25.0,0.0,4.045,CE,3.0,Comerciais de sala
13.044.728/0001-67,CINCO DA NORTE-SERVIÇOS AUDIOVISUAIS LTDA-ME,4,11.2777833385,11.2777833385,2270.0,2270.0,0.02086961,638.3174963106936,25.0,25.0,1178.0,4.15,DF,0.0,Produção para TV/VoD
09.107.296/0001-19,3 TABELA FILMES E PRODUÇÕES ARTÍSTICAS LTDA,4,7.56430503288,11.136083182879998,7252.0,3626.0,0.059487519999999995,988.9200047459929,50.0,25.0,0.0,3.89,RJ,3.0,Comerciais de sala
01.613.170/0001-04,CANAL AZUL PRODUÇÕES CULTURAIS LTDA,7,8.909608627666,10.950525853386239,1849.0,1849.0,0.02950816,901.7540539705756,14.285714285714285,0.0,0.0,3.89,SP,0.0,Produção para TV/VoD
09.437.566/0001-50,GRAFO AUDIOVISUAL LTDA ME,6,10.642002126156921,10.925924662305743,10098.0,478.0,0.15682759000000002,196.00489637995202,66.66666666666666,50.0,7171.0,4.0184999999999995,PR,3.0,Comerciais de sala
08.517.383/0001-81,44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA,1,7.01289885012194,10.831270274875457,142798.0,142798.0,2.67697198,13183.864530759478,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
07.929.498/0001-10,DUO2.TV LTDA,9,10.41383652104246,10.83019960104246,137.0,137.0,0.001152,231.19241205848186,11.11111111111111,22.22222222222222,0.0,3.89,SP,0.0,Produção para TV/VoD
23.957.635/0001-87,A FABRICA FILMES LTDA,3,5.93622062668657,10.691447266465572,675.0,675.0,0.010563389999999999,102.15244251681551,33.33333333333333,0.0,0.0,3.89,RJ,0.0,Produção para TV/VoD
02.593.994/0001-22,AQUARELA PRODUÇÕES CULTURAIS LTDA,4,10.45156742214176,10.56146403616127,837.0,418.5,0.01121134,202.13463005190465,50.0,0.0,0.0,4.37,DF,0.0,Produção para TV/VoD
15.128.758/0001-87,TEM DENDE PRODUCOES LTDA - ME,10,10.48835018495708,10.49588232221237,1001.0,1001.0,0.00637126,2256.530477322055,10.0,0.0,0.0,3.835,BA,0.0,Produção para TV/VoD
20.290.522/0001-82,RENDERFRAME PRODUÇÕES AUDIOVISUAIS LTDA,2,5.2288999,10.433438385129891,58691.0,58691.0,0.91249246,5900.864064993305,50.0,0.0,0.0,4.3,SP,4.0,Campeãs de público
90.130.634/0001-51,INVÍDEO PRODUÇÕES CINEMATOGRÁFICAS LTDA.,4,7.433226058679999,10.130182549409998,17278.0,896.0,0.24189513,745.8114919849614,75.0,75.0,0.0,4.02,RS,1.0,Prestígio internacional
06.236.625/0001-33,KINOPUS AUDIOVISUAL LTDA - ME,7,9.814177063559999,9.814177063559999,58.0,58.0,0.00124116,33.538917014917935,14.285714285714285,0.0,0.0,3.2,PR,0.0,Produção para TV/VoD
16.871.935/0001-83,PLANETARIO FILMES LTDA,1,1.48134814582365,9.80860974582365,404.0,404.0,0.007404770000000001,41.18830399710996,100.0,0.0,0.0,3.89,RJ,,Emergentes / micro
00.338.948/0001-51,E.H. FILMES LTDA,2,5.4071237000000005,9.8017848,41542.0,41542.0,0.6391612099999999,4939.836073831321,50.0,0.0,0.0,4.3,RJ,4.0,Campeãs de público
42.488.478/0001-52,SINCROCINE PRODUÇÕES CINEMATOGRÁFICAS LTDA,1,4.90500230596082,9.696244222502832,15096.0,15096.0,0.25476706,1556.8914781421793,100.0,0.0,0.0,3.835,RJ,,Emergentes / micro
11.503.567/0001-05,CHOCOLATE FILMES EIRELI,1,1.2644351999999999,9.64029747378,38193.0,38193.0,0.55730825,3961.8072060409527,100.0,0.0,0.0,4.3,SP,,Emergentes / micro
09.095.244/0001-70,RACONTO PRODUÇÕES ARTÍSTICAS LTDA. ME.,1,4.038447671171601,9.6223806711716,151226.0,151226.0,2.21137833,15716.06914836254,100.0,0.0,0.0,3.17,RJ,,Emergentes / micro
02.298.682/0001-96,KINOTV LTDA.,2,6.79708799466552,9.453049922558499,3001.0,1500.5,0.0515578,324.1267705739375,100.0,50.0,0.0,4.0315,RJ,3.0,Comerciais de sala
27.872.415/0001-01,DUETO PRODUÇÕES E PUBLICIDADES LTDA,1,7.435055,9.430593990824278,21713.0,21713.0,0.32148879999999996,2302.40004194075,100.0,0.0,0.0,3.84,SP,,Emergentes / micro
55.084.750/0001-80,GAYA PRODUCOES CINEMATOGRAFICAS LTDA - ME,4,9.064089310192,9.142450280924,922.0,922.0,0.01202456,527.10171805432,25.0,0.0,0.0,3.89,DF,0.0,Produção para TV/VoD
15.367.770/0001-44,ARPOADOR AUDIOVISUAL LTDA,1,4.333203,9.092088239021999,79371.0,79371.0,1.21391855,8729.67770587075,100.0,0.0,0.0,3.0,RJ,,Emergentes / micro
13.029.754/0001-16,ESCARLATE CONTEÚDO AUDIOVISUAL E EXPERIENCIAS CRIATIVAS LTDA - ME,1,4.7584352,9.091638199999998,488.0,488.0,0.01052515,53.67569510190145,100.0,0.0,0.0,4.4,RJ,,Emergentes / micro
03.493.590/0001-20,POLO MS CINEMA E VÍDEO LTDA,5,8.97630178065992,8.97630178065992,292.0,292.0,0.00229356,97.23500929193732,20.0,20.0,0.0,3.6399999999999997,MS,0.0,Produção para TV/VoD
16.104.588/0001-63,SENTIMENTAL ETAL LTDA,1,1.160241861972,8.89949318549078,1333.0,1333.0,0.02883666,149.78381040543368,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
11.223.363/0001-02,CABRAFULO PRODUÇÃO CULTURAL LTDA,3,6.091577479354569,8.82656646191565,22504.0,22504.0,0.42217757,3121.711259073873,33.33333333333333,0.0,0.0,3.0865,PE,0.0,Produção para TV/VoD
17.456.554/0001-09,FILMES DE PLASTICO PRODUCOES AUDIOVISUAIS LTDA - ME,5,7.837152272991099,8.823531431575518,122979.0,7784.0,1.9515463899999999,8052.302800720193,80.0,60.0,5299.0,3.9435000000000002,MG,3.0,Comerciais de sala
69.126.670/0001-55,A.F. CINEMA E VÍDEO LTDA,1,9.2299901955234,8.5735803933352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SP,,Emergentes / micro
12.091.067/0001-68,TRINCHEIRA FILMES LTDA,4,8.311692581601001,8.5327207161112,948.0,78.0,0.010329399999999999,46.82595132263703,75.0,25.0,0.0,3.89,PE,0.0,Produção para TV/VoD
02.174.031/0001-94,CINEMA INFLAMAVEL PRODUCOES CINEMATOGRAFICAS LTDA,1,4.872679,8.353375,67575.0,67575.0,1.13865057,8089.544645128466,100.0,100.0,11436.0,3.89,CE,,Emergentes / micro
10.505.568/0001-18,CARIRI PRODUÇÕES ARTÍSTICAS LTDA.,6,8.3335137946528,8.3335137946528,800.0,400.0,0.007471350000000001,173.59374475836415,33.33333333333333,0.0,0.0,3.88,CE,0.0,Produção para TV/VoD
13.207.081/0001-47,PLANO B PRODUTORA DE FILMES EIRELI-ME,2,6.0777662221579,8.1549858588634,24.0,24.0,0.00036760000000000004,5.970095249598482,50.0,0.0,0.0,3.356,MT,0.0,Produção para TV/VoD
05.387.293/0001-25,CAMISA TREZE CULTURAL LTDA,1,6.5190208331382005,8.1448301781382,136419.0,136419.0,2.3108101000000003,16749.152163560957,100.0,100.0,0.0,3.89,SP,,Emergentes / micro
04.069.379/0001-47,OCEAN PRODUÇÃO DE FILMES LTDA,4,6.303236519378061,8.10788828433689,1549.0,774.5,0.03030033,357.89934221469844,50.0,0.0,0.0,3.89,SC,0.0,Produção para TV/VoD
02.231.569/0001-93,UM FILMES LTDA,2,5.57629125,7.94710725,1835.0,917.5,0.016129349999999997,401.66669708917186,100.0,0.0,0.0,4.0,SP,4.0,Campeãs de público
03.675.713/0001-43,CITIZENCRANE - PRODUCOES CINEMATOGRAFICAS LTDA - ME,1,2.796533500456,7.707484608603489,2014.0,2014.0,0.04053806,261.30444655729445,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
94.625.829/0001-23,CASA DE CINEMA DE PORTO ALEGRE LTDA.,4,4.4723910787,7.6497792787,14397.0,7198.5,0.28337154999999997,4309.289114047009,50.0,25.0,0.0,3.61,RS,3.0,Comerciais de sala
19.388.280/0001-85,PACTO AUDIOVISUAL PRODUTORES ASSOCIADOS LTDA,4,7.4474532170000005,7.4474532170000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2055,PE,2.0,Baixo retorno / nicho
03.931.658/0001-05,LARTY MARK LTDA,6,7.408884429860639,7.408884429860639,275.0,275.0,0.0050849300000000005,243.49480736692232,16.666666666666664,0.0,0.0,3.923,BA,0.0,Produção para TV/VoD
18.082.113/0001-49,FORMATA PRODUCOES E CONTEUDO LTDA.,1,3.2785655703275003,7.3914718672454,1341305.0,1341305.0,18.60235239,181466.56364125048,100.0,0.0,0.0,2.3,SP,,Emergentes / micro
03.746.956/0001-25,COALA PRODUÇÕES AUDIOVISUAIS LTDA,2,3.658982,7.381604,1565.0,1565.0,0.025929490000000003,340.42342147943447,50.0,50.0,0.0,3.6,SP,3.0,Comerciais de sala
19.709.434/0001-93,A. S. C. E SOUZA - PRODUTORA,8,7.328179557492,7.328179557492,7111.0,3555.5,0.10678963,1963.3090443726603,25.0,25.0,0.0,3.7965,AC,0.0,Produção para TV/VoD
37.981.206/0001-50,ASACINE PRODUÇÕES EIRELI,4,7.24203736821376,7.24203736821376,11.0,11.0,0.0,5.550425605525347,25.0,0.0,0.0,3.6995,DF,2.0,Baixo retorno / nicho
01.125.538/0001-95,DM FILMES E PRODUÇÕES ARTÍSTICAS LTDA,2,6.880790098098561,7.0726767962645605,193.0,193.0,0.0030434299999999997,46.16318184110248,50.0,50.0,0.0,3.9675,RJ,3.0,Comerciais de sala
05.463.157/0001-77,PINK FLAMINGO PRODUÇÕES LTDA,1,1.63910009926896,6.992510483591519,21054.0,21054.0,0.36574271999999997,3010.9357789888027,100.0,0.0,0.0,4.165,SP,,Emergentes / micro
19.457.687/0001-17,ESTÚDIO GIZ PRODUÇÕES LTDA. - ME,6,6.978505417019701,6.978505417019701,1196.0,242.5,0.013538169999999999,209.27300245043395,66.66666666666666,100.0,0.0,4.3,RJ,1.0,Prestígio internacional
02.669.022/0001-74,REC PRODUTORES ASSOCIADOS LTDA,4,6.902986432271999,6.857465967674039,5770.0,5770.0,0.07569041,1582.683634449785,25.0,25.0,0.0,3.5215,PE,0.0,Produção para TV/VoD
01.231.528/0001-34,ARAÇÁ AZUL PRODUÇÃO EVENTOS E TURISMO LTDA,2,5.71659075,6.85620475,1154.0,577.0,0.0108378,171.85350059681372,100.0,0.0,0.0,3.8285,BA,4.0,Campeãs de público
15.745.495/0001-55,TEMPERO FILMES LTDA,5,6.908845446532201,6.850228976474,4228.0,812.5,0.056321800000000005,684.7379837741736,80.0,40.0,0.0,3.709,MG,3.0,Comerciais de sala
66.669.599/0001-69,CASA DE CRIAÇÃO CINEMA E ARTES LTDA,2,4.827879599999999,6.8373522,4089.0,2044.5,0.05936789,892.7038152092697,100.0,100.0,0.0,4.089,SP,1.0,Prestígio internacional
06.076.085/0001-78,CEREJA PRODUCAO CINEMATOGRAFICA LTDA,2,5.31820118954722,6.744428445833221,600.0,600.0,0.007015,129.08106994899777,50.0,0.0,0.0,3.89,PE,0.0,Produção para TV/VoD
05.270.790/0001-49,ACCORDE FILMES LTDA.,4,5.409134012999999,6.730921612999999,9258.0,4629.0,0.16640249,2028.3124763468686,50.0,0.0,0.0,2.6,RS,0.0,Produção para TV/VoD
07.477.471/0001-34,BOSSA NOVA FILMS CRIACOES E PRODUCOES S/A,1,3.71033594305125,6.7245894553842,2841.0,2841.0,0.04753901,422.47932291617997,100.0,0.0,0.0,4.6,SP,,Emergentes / micro
05.163.327/0001-06,ARUAC PRODUÇÕES LTDA,3,6.6517430493070195,6.6517430493070195,382.0,382.0,0.00519182,107.54085565091941,33.33333333333333,33.33333333333333,0.0,3.74,SP,0.0,Produção para TV/VoD
06.096.915/0001-29,MIRAÇÃO FILMES LTDA,1,5.48226239941194,6.617347932166759,520.0,520.0,0.00829368,78.5813297608689,100.0,0.0,0.0,3.89,SP,,Emergentes / micro
07.617.370/0001-11,PLANO 9 PRODUÇÕES AUDIOVISUAIS LTDA,4,4.9089663171415205,6.517708233141521,3997.0,900.0,0.03493265,754.6982152858434,75.0,25.0,0.0,3.441,PE,3.0,Comerciais de sala
03.093.490/0001-06,MERCADO CULTURAL LTDA EPP,1,6.66464681135914,6.4546092562601505,5074.0,5074.0,0.07223711000000001,786.1049055880285,100.0,100.0,0.0,3.902,DF,,Emergentes / micro
10.433.648/0001-05,STAIRS PRODUCOES AUDIOVISUAIS LTDA,2,6.334482700000001,6.334482700000001,1301.0,1301.0,0.019266509999999997,266.99891373923873,50.0,0.0,0.0,3.89,PB,0.0,Produção para TV/VoD
04.852.671/0001-31,34 FILMES LTDA,3,6.3861786729928705,6.253669664316851,868.0,868.0,0.01412353,366.1186696900983,33.33333333333333,0.0,0.0,3.89,DF,0.0,Produção para TV/VoD
13.384.449/0001-42,AMORIM FILMES PRODUÇÕES CINEMATOGRÁFICAS EIRELI,3,5.16323909796,6.21573229796,576.0,576.0,0.00959966,496.4785586234652,33.33333333333333,0.0,0.0,3.89,DF,0.0,Produção para TV/VoD
03.360.320/0001-40,TV ZERO CINEMA LTDA,6,6.05772214407512,6.2146394840277,1087.0,543.5,0.024200479999999996,390.3130362114755,33.33333333333333,0.0,0.0,3.15,RJ,0.0,Produção para TV/VoD
04.980.287/0001-14,PANDA FILMES LTDA,6,6.246280554153001,6.184363454153001,4451.0,644.0,0.06018361999999999,1509.0624316037151,66.66666666666666,33.33333333333333,0.0,3.9915,RS,3.0,Comerciais de sala
11.581.901/0001-30,GAVULINO PRODUCOES AUDIOVISUAIS E CULTURAIS EIRELI,6,6.119389747107559,6.119389747107559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,CE,2.0,Baixo retorno / nicho
29.521.986/0001-27,KUARUP PRODUÇÕES LTDA,1,5.959742966099999,5.959742966099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SP,,Emergentes / micro
23.541.197/0001-71,REAGENT MEDIA LTDA,1,0.4333203,5.880241593,1130.0,1130.0,0.02356252,192.16897505455947,100.0,100.0,0.0,3.89,SP,,Emergentes / micro
03.958.889/0001-02,MOVIOCA SALVADOR PRODUCOES ARTISTICAS LTDA ME,6,5.803160469149999,5.84013909915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,BA,2.0,Baixo retorno / nicho
19.716.946/0001-87,MOLÊRA PRODUÇÃO DE FILMES LTDA,3,5.6602282336,5.8325946044874994,142.0,142.0,0.00200607,61.69366476581376,33.33333333333333,0.0,0.0,3.965,MT,0.0,Produção para TV/VoD
02.577.651/0001-74,W.G. PRODUÇÕES E PUBLICIDADE LTDA,4,5.7937103168,5.7937103168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,SE,2.0,Baixo retorno / nicho
06.992.833/0001-62,MODO OPERANTE PRODUÇÕES CULTURAIS LTDA. ME,5,5.2183187802,5.7184390002,2388.0,2388.0,0.02291618,1376.9966792638706,20.0,0.0,0.0,3.5,RJ,0.0,Produção para TV/VoD
08.254.467/0001-70,MARREVOLTO PRODUCOES LTDA - ME,4,5.69149965515322,5.6709458268868,9817.0,2120.5,0.10078751000000001,1243.401645332014,100.0,0.0,0.0,4.285,CE,4.0,Campeãs de público
08.991.631/0001-21,99 PRODUCOES ARTISTICAS LTDA,4,5.6825705584,5.6563528584,182.0,182.0,0.0022804899999999996,87.15260468967209,25.0,0.0,0.0,2.817,PE,0.0,Produção para TV/VoD
10.441.993/0001-90,SOBRETUDO PRODUÇÃO AUDIOVISUAL E ARTÍSTICA LTDA.,1,2.623782,5.6028590625,4363.0,4363.0,0.06993166,778.7095751170342,100.0,100.0,1429.0,2.8,RJ,,Emergentes / micro
04.596.131/0001-34,ANIMAKING STUDIOS LTDA - EPP,3,5.598699864,5.598699864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6825,SC,2.0,Baixo retorno / nicho
18.274.744/0001-60,VIU CINE COMUNICAÇÃO LTDA - ME,6,5.49389003954234,5.49389003954234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,PE,2.0,Baixo retorno / nicho
17.545.702/0001-53,PROSPERIDADE COMUNICAÇÃO E FILMES LTDA,4,5.429556600000001,5.429556600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,SP,2.0,Baixo retorno / nicho
00.614.991/0001-00,ARTES BRASIL PRODUÇÕES ARTÍSTICAS LTDA,3,5.391627959999999,5.391627959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,MT,2.0,Baixo retorno / nicho
