CPB;titulo;ano;chamada;categoria;bilheteria_nominal_r;bilheteria_deflac_r2024;outras_janelas_deflac_r2024;outras_janelas_nominal_r;receita_total_deflac_r2024;roi_dom_fsa_deflac;roi_dom_total_deflac;roi_internacional_0_100;total_paises_alcancados;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;critica_indice_1_5;critica_n_fontes;cita_n_papers;cita_soma_cit;prestigio_festiv;CNPJ_produtora;genero_diretor;diversidade_regional;protagonista_diverso;UF_requerente;tem_diretor_prestigio;IMDB_GENRES;IMDB_RUNTIME;PRESTIGIO_FESTIVAIS;N_DIRETORES;tipo_investimento;valor_nominal_r;valor_deflac_r2024;ano_referencia_deflacao;roi_sobre_este_inv_deflac
B2300460400000;RAONI - UMA AMIZADE IMPROVAVEL;2023;;Renúncia — Art.3/3-A/39;2007.88;2007.88;293524.0;280000;2007.88;0.0;0.0091;0.0;0;0.0;0;0;0;0.0;0;;;;07.060.648/0001-00;;;;;;;;;;RENUNCIA_ART3;209500.0;219618.85;2023;0.0091
B2300230700000;RESÍDUO;2023;;sem_categoria;0.0;0.0;62898.0;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;07.525.577/0001-66;;;;;;;;;;RENUNCIA_OUTROS;316341.69;331620.99;2023;0.0
B2300295700000;REVOLTA DOS MALÊS;2023;;Renúncia — Outros Mecanismos;12334.69;12504.52;62898.0;60000;12504.52;0.0;0.0341;0.0;0;0.0;0;0;0;3.98;2;;;;04.661.796/0001-84;;;;;;;;;;RENUNCIA_OUTROS;350000.0;366905.0;2023;0.0341
B2300131900000;RIO DA DÚVIDA;2023;;Renúncia — Outros Mecanismos;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.959;2;;;;29.055.209/0001-34;;;;;;;;;;RENUNCIA_OUTROS;4000000.0;4193200.0;2023;0.0
B2300103200000;RIO DOCE;2023;;sem_categoria;26042.08;26400.64;62898.0;60000;26400.64;0.0;1.6789;0.0;0;0.0;0;0;0;4.252;2;0.0;;;22.543.352/0001-26;;;;;;;;;;RENUNCIA_OUTROS;15000.0;15724.5;2023;1.6789
B2300320300000;SAFO;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;09.047.640/0001-21;;;;;;;;;;RENUNCIA_OUTROS;200000.0;209660.0;2023;0.0
B2300490400000;SANTINO;2023;;Renúncia — Art.3/3-A/39;6202.56;6202.56;0.0;0;6202.56;0.0;0.0211;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.255.207/0001-68;;;;;;;;;;RENUNCIA_ART3;280000.0;293524.0;2023;0.0211
B2300351600000;SEM BLOQUEIO - 2ª TEMPORADA;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;125796.0;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;2.0;0.0;;01.613.170/0001-04;;;;;;;;;;RENUNCIA_ART3;1425000.0;1493827.5;2023;0.0
B2300338900000;SURDES;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;125796.0;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;28.037.068/0001-64;;;;;;;;;;RENUNCIA_ART3;460717.1;482969.74;2023;0.0
B2300170000000;TECA E TUTI: UMA NOITE NA BIBLIOTECA;2023;;Renúncia — Outros Mecanismos;175938.0;175938.0;209660.0;200000;175938.0;0.0;0.0943;0.0;0;0.0;0;0;0;4.013;2;0.0;;;05.738.800/0001-28;;;;;;;;;;RENUNCIA_OUTROS;1780000.0;1865974.0;2023;0.0943
B2300190300000;TODO DIA É DIA DE FEIRA;2023;;Renúncia — Art.3/3-A/39;218.68;218.68;0.0;0;218.68;0.0;0.0006;0.0;0;0.0;0;0;0;4.0;1;;;;00.538.914/0001-00;;;;;;;;;;RENUNCIA_ART3;353020.0;370070.87;2023;0.0006
B2300214300000;TRANSMUSICAL;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;62898.0;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;20.840.042/0001-48;;;;;;;;;;RENUNCIA_ART3;328411.12;344273.38;2023;0.0
B2300408000000;TÁ ESCRITO;2023;;Renúncia — Art.3/3-A/39;1093212.17;1108250.36;146762.0;140000;1108250.36;0.0;0.2951;0.0;0;0.0;0;0;0;0.0;0;;;;12.580.503/0001-62;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.3524
B2300408000000;TÁ ESCRITO;2023;;Renúncia — Art.3/3-A/39;1093212.17;1108250.36;146762.0;140000;1108250.36;0.0;0.2951;0.0;0;0.0;0;0;0;0.0;0;;;;12.580.503/0001-62;;;;;;;;;;RENUNCIA_OUTROS;582845.69;610997.14;2023;1.8138
B2300388100000;UM CERTO WILSON;2023;;Renúncia — Art.3/3-A/39;2007.88;2007.88;0.0;0;2007.88;0.0;0.0064;0.0;0;0.0;0;0;0;3.8;1;;;;01.369.211/0001-69;;;;;;;;;;RENUNCIA_ART3;300000.0;314490.0;2023;0.0064
B2300346800000;UNIDADE BÁSICA - 3ª TEMPORADA;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;62898.0;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.0
B2300346800000;UNIDADE BÁSICA - 3ª TEMPORADA;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;62898.0;60000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;01.378.559/0001-12;;;;;;;;;;RENUNCIA_OUTROS;700000.0;733810.0;2023;0.0
B2300449800000;VAMOS BRINCAR COM A TURMA DA MÔNICA – 2ª TEMPORADA;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;293524.0;280000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;3.9;1;1.0;1.0;;08.267.787/0001-64;;;;;;;;;;RENUNCIA_ART3;3000000.0;3144900.0;2023;0.0
B2300280300000;VEM COM ELAS!;2023;;Renúncia — Art.3/3-A/39;0.0;0.0;125796.0;120000;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;01.613.170/0001-04;;;;;;;;;;RENUNCIA_ART3;1425000.0;1493827.5;2023;0.0
B1600324600000;BILL, O TOURO;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;126443.52;80000;0.0;0.3189;0.0;0.0;0;0.0;0;0;0;4.3;1;0.0;;;00.830.735/0001-42;;;;;;;;;;FSA;266642.66;396500.57;2015;0.0
B1800159100000;DIVERSIDADE;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;16.701.009/0001-60;;;;;;;;;;FSA;166004.92;246851.14;2015;0.0
B1800159100000;DIVERSIDADE;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;16.701.009/0001-60;;;;;;;;;;RENUNCIA_OUTROS;200000.0;316108.8;2015;0.0
B1600107600000;EM NOME DA LEI;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;3261654.3;4598701.24;324011.52;205000;4598701.24;1.7001;1.3975;0.0;0;0.0;0;0;0;4.3;1;;;;42.473.256/0001-66;;;;;;;;;;FSA;1831960.08;2895493.51;2015;1.5882
B1600107600000;EM NOME DA LEI;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;3261654.3;4598701.24;324011.52;205000;4598701.24;1.7001;1.3975;0.0;0;0.0;0;0;0;4.3;1;;;;42.473.256/0001-66;;;;;;;;;;RENUNCIA_ART3;250000.0;395136.0;2015;11.6383
B1600064700000;ESPAÇO ALÉM - MARINA ABRAMOVIC E O BRASIL;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;285087.9;401953.72;189665.28;120000;401953.72;6.631;1.2318;0.0;0;0.0;0;0;0;3.4;1;;;;06.228.927/0001-60;;;;;;;;;;FSA;60000.0;89220.66;2015;4.5052
B1600064700000;ESPAÇO ALÉM - MARINA ABRAMOVIC E O BRASIL;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;285087.9;401953.72;189665.28;120000;401953.72;6.631;1.2318;0.0;0;0.0;0;0;0;3.4;1;;;;06.228.927/0001-60;;;;;;;;;;RENUNCIA_OUTROS;150000.0;237081.6;2015;1.6954
B1600416100000;MÃE SÓ HÁ UMA;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;478551.3;674488.64;671731.2;425000;674488.64;6.2135;0.1037;13.91;0;0.0;28144;0;0;3.5;1;0.0;;;64.047.665/0001-33;;;;;;;;;;FSA;150000.0;216660.15;2015;3.1131
B1600416100000;MÃE SÓ HÁ UMA;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;478551.3;674488.64;671731.2;425000;674488.64;6.2135;0.1037;13.91;0;0.0;28144;0;0;3.5;1;0.0;;;64.047.665/0001-33;;;;;;;;;;RENUNCIA_OUTROS;3980000.0;6290565.12;2015;0.1072
B1600227000000;O CASEIRO;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;186754.5;263310.6;94832.64;60000;263310.6;0.9064;0.0709;0.0;0;0.0;0;0;0;3.4;1;;;;53.976.478/0001-18;;;;;;;;;;FSA;250000.0;395136.0;2015;0.6664
B1600227000000;O CASEIRO;2015;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;186754.5;263310.6;94832.64;60000;263310.6;0.9064;0.0709;0.0;0;0.0;0;0;0;3.4;1;;;;53.976.478/0001-18;;;;;;;;;;RENUNCIA_ART3;2100000.0;3319142.4;2015;0.0793
B1600756100000;A CIDADE DO FUTURO;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;177261.44;234305.68;208181.54;140000;234305.68;1.4878;0.5858;0.0;0;0.0;0;0;0;4.062;2;1.0;0.0;;00.845.658/0001-02;;;;;;;;;;FSA;200000.0;297402.2;2016;0.7878
B1600756100000;A CIDADE DO FUTURO;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;177261.44;234305.68;208181.54;140000;234305.68;1.4878;0.5858;0.0;0;0.0;0;0;0;4.062;2;1.0;0.0;;00.845.658/0001-02;;;;;;;;;;RENUNCIA_OUTROS;69000.0;102603.76;2016;2.2836
B1600630700000;A FINADA MÃE DA MADAME;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;6915.0;9164.68;208181.54;140000;9164.68;0.2741;0.0014;0.0;0;0.0;0;0;0;3.5;1;;;;09.124.563/0001-66;;;;;;;;;;FSA;533333.0;793072.04;2016;0.0116
B1600630700000;A FINADA MÃE DA MADAME;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;6915.0;9164.68;208181.54;140000;9164.68;0.2741;0.0014;0.0;0;0.0;0;0;0;3.5;1;;;;09.124.563/0001-66;;;;;;;;;;RENUNCIA_OUTROS;3980000.0;5918303.78;2016;0.0015
B1700012000000;A PROFESSORA DE MÚSICA;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.05;2;1.0;0.0;;14.949.815/0001-26;;;;;;;;;;FSA;133333.33;198268.13;2016;0.0
B1600713500000;AS AVENTURAS DE MINUANO KID;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;118960.88;80000;0.0;0.5018;0.0;0.0;0;0.0;0;0;0;4.3;1;1.0;0.0;;15.288.201/0001-03;;;;;;;;;;FSA;150000.0;237081.6;2016;0.0
B1700013000000;CAFÉ COM CANELA;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;158265.92;209197.24;297402.2;200000;209197.24;0.6402;0.2644;0.0;0;0.0;0;0;0;3.7;1;36.0;14.0;Rotterdam;13.650.474/0001-20;;;;;;;;;;FSA;532119.33;791267.3;2016;0.2644
B1700422600000;CHOCANTE;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;2376420.0;3149548.64;215616.6;145000;3149548.64;4.6192;0.5722;0.0;0;0.0;0;0;0;0.0;0;;;;09.558.964/0001-24;;;;;;;;;;FSA;504368.2;728509.93;2016;4.3233
B1700422600000;CHOCANTE;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;2376420.0;3149548.64;215616.6;145000;3149548.64;4.6192;0.5722;0.0;0;0.0;0;0;0;0.0;0;;;;09.558.964/0001-24;;;;;;;;;;RENUNCIA_ART3;3000000.0;4461033.0;2016;0.706
B1700422600000;CHOCANTE;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;2376420.0;3149548.64;215616.6;145000;3149548.64;4.6192;0.5722;0.0;0;0.0;0;0;0;0.0;0;;;;09.558.964/0001-24;;;;;;;;;;RENUNCIA_OUTROS;211551.88;314579.97;2016;10.0119
B1600651600000;CURUMIM, O HOMEM QUE QUERIA VOAR;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;32965.8;46479.44;89220.66;60000;46479.44;0.9126;0.0405;0.0;0;0.0;0;0;0;3.9;1;;;;01.803.185/0001-35;;;;;;;;;;FSA;100000.0;148701.1;2016;0.3126
B1600651600000;CURUMIM, O HOMEM QUE QUERIA VOAR;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;32965.8;46479.44;89220.66;60000;46479.44;0.9126;0.0405;0.0;0;0.0;0;0;0;3.9;1;;;;01.803.185/0001-35;;;;;;;;;;RENUNCIA_ART3;300000.0;446103.3;2016;0.1042
B1600651600000;CURUMIM, O HOMEM QUE QUERIA VOAR;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;32965.8;46479.44;89220.66;60000;46479.44;0.9126;0.0405;0.0;0;0.0;0;0;0;3.9;1;;;;01.803.185/0001-35;;;;;;;;;;RENUNCIA_OUTROS;371010.0;551695.95;2016;0.0842
B1700401900000;EU MORO AQUI;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;118960.88;80000;0.0;0.24;0.0;0.0;0;0.0;0;0;0;4.03;2;;;;02.402.531/0001-36;;;;;;;;;;FSA;333333.34;495670.34;2016;0.0
B1600714000000;O ÚLTIMO TRAGO;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;7525.56;9462.88;0.0;0;9462.88;0.007;0.007;0.0;0;0.0;0;0;0;4.6;1;;;;08.254.467/0001-70;;;;;;;;;;FSA;904326.46;1344743.39;2016;0.007
B1600473500000;QUATRO MILAGRES DE UM SANTO LADRÃO;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;89220.66;60000;0.0;0.3763;0.0;0.0;0;0.0;0;0;0;4.1;1;0.0;;;12.667.775/0001-02;;;;;;;;;;FSA;150000.0;237081.6;2016;0.0
B1600547800000;RIFLE;2016;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;30630.12;40594.96;208181.54;140000;40594.96;0.3879;0.0633;9.4;0;37.0;0;1;1;0.0;0;14.0;7.0;;10.468.552/0001-82;;;;;;;;;;FSA;444000.0;641314.04;2016;0.0633
B1700605000000;A MOÇA DO CALENDÁRIO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;40848.64;53994.08;86664.06;60000;53994.08;0.1361;0.0522;4.1;0;20.5;0;0;0;0.0;0;;;;04.760.800/0001-61;;;;;;;;;;FSA;695000.0;1033472.65;2017;0.0522
B1800115300000;A VIDA EXTRA-ORDINÁRIA DE TARSO DE CASTRO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;21251.52;28090.44;519984.36;360000;28090.44;2.5297;0.1297;0.0;0;0.0;0;0;0;3.2;1;;;;11.384.969/0001-20;;;;;;;;;;FSA;150000.0;216660.15;2017;0.1297
B1700542200000;ALCE & ALICE;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;404432.28;280000;0.0;1.7059;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;11.862.908/0001-20;;;;;;;;;;FSA;150000.0;237081.6;2017;0.0
B1800408800000;AURORA 1964;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;86664.06;60000;0.0;0.6468;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;18.274.744/0001-60;;;;;;;;;;FSA;96240.72;133985.75;2017;0.0
B1800408800000;AURORA 1964;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;86664.06;60000;0.0;0.6468;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;18.274.744/0001-60;;;;;;;;;;RENUNCIA_OUTROS;500000.0;722200.5;2017;0.0
B1700620000000;BRAZIL, MADE IN PARANÁ;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;115552.08;80000;0.0;2.5903;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.937.797/0001-09;;;;;;;;;;FSA;30000.0;44610.33;2017;0.0
B1700620000000;BRAZIL, MADE IN PARANÁ;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;115552.08;80000;0.0;2.5903;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;04.937.797/0001-09;;;;;;;;;;RENUNCIA_ART3;606680.17;876289.44;2017;0.0
B1900426000000;CANAL 60;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;79.052.494/0001-08;;;;;;;;;;FSA;54000.0;80298.59;2017;0.0
B1900452000000;CLANDESTINO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;15.667.476/0001-58;;;;;;;;;;FSA;33333.33;49567.03;2017;0.0
B1900452000000;CLANDESTINO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;15.667.476/0001-58;;;;;;;;;;RENUNCIA_ART3;620101.61;895675.39;2017;0.0
B1900452000000;CLANDESTINO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;15.667.476/0001-58;;;;;;;;;;RENUNCIA_OUTROS;100000.0;144440.1;2017;0.0
B1700342300000;DIÁRIOS DA FLORESTA;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;202216.14;140000;0.0;0.204;0.0;0.0;0;0.0;0;0;0;4.0;1;;;;05.209.603/0001-11;;;;;;;;;;FSA;666666.64;991340.63;2017;0.0
B1800077200000;JEITOSINHA;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;86664.06;60000;0.0;0.3466;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;16.820.127/0001-97;;;;;;;;;;FSA;168147.52;250037.21;2017;0.0
B1800077200000;JEITOSINHA;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;86664.06;60000;0.0;0.3466;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;16.820.127/0001-97;;;;;;;;;;RENUNCIA_OUTROS;7100.0;10255.25;2017;0.0
B1900203700000;JOÃO E MARIA - UMA AVENTURA NO CERRADO (O FILME);2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.3;1;;;;11.274.042/0001-37;;;;;;;;;;FSA;28000.0;40443.23;2017;0.0
B1900203700000;JOÃO E MARIA - UMA AVENTURA NO CERRADO (O FILME);2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.3;1;;;;11.274.042/0001-37;;;;;;;;;;RENUNCIA_OUTROS;1980000.0;2859913.98;2017;0.0
B1800443100000;LENINGRADO LINHA 41;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;17.220.694/0001-75;;;;;;;;;;FSA;33334.0;49568.02;2017;0.0
B1700214000000;NO FIM DE TUDO;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;173328.12;120000;0.0;3.4968;0.0;0.0;0;0.0;0;0;0;4.3;1;;;;25.094.170/0001-03;;;;;;;;;;FSA;33334.0;49568.02;2017;0.0
B1700104400000;O CLUBE DOS CANIBAIS;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;31148.43;39163.6;86664.06;60000;39163.6;0.1073;0.0334;0.0;0;0.0;0;0;0;3.445;2;;;;16.894.643/0001-66;;;;;;;;;;FSA;788500.0;1172508.17;2017;0.0334
B1800609700000;O SAMBA QUE MORA AQUI;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.03;2;;;;12.345.593/0001-07;;;;;;;;;;FSA;200000.0;297402.2;2017;0.0
B1800609700000;O SAMBA QUE MORA AQUI;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.03;2;;;;12.345.593/0001-07;;;;;;;;;;RENUNCIA_ART3;158458.94;228878.25;2017;0.0
B1800609700000;O SAMBA QUE MORA AQUI;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;4.03;2;;;;12.345.593/0001-07;;;;;;;;;;RENUNCIA_OUTROS;1226550.6;1771630.91;2017;0.0
B1700070600000;O SENHOR DAS JORNADAS;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;115552.08;80000;0.0;0.4662;0.0;0.0;0;0.0;0;0;0;4.133;2;;;;16.487.027/0001-90;;;;;;;;;;FSA;166666.67;247835.17;2017;0.0
B1700510100000;PAULA PARANORMAL;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;1.0;0.0;;06.768.153/0001-60;;;;;;;;;;FSA;54000.0;80298.59;2017;0.0
B1800236000000;PROFETAS DA CHUVA;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;288880.2;200000;0.0;0.8886;0.0;0.0;0;0.0;0;0;0;3.468;2;;;;03.048.443/0001-40;;;;;;;;;;FSA;225079.06;325104.42;2017;0.0
B1800364300000;SABÁ;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;2.0;1.0;;19.709.434/0001-93;;;;;;;;;;FSA;73620.5;106337.52;2017;0.0
B1700424500000;YONLU;2017;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;118906.24;157171.28;86664.06;60000;157171.28;0.205;0.1321;2.4;0;12.0;0;0;0;0.0;0;;;;11.907.529/0001-00;;;;;;;;;;FSA;800000.0;1189608.8;2017;0.1321
B1800307800000;1798 REVOLTA DOS BÚZIOS;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;137052.72;137052.72;194907.16;140000;137052.72;1.1162;0.4608;0.0;0;0.0;0;0;0;0.0;0;3.0;39.0;;63.190.623/0001-94;;;;;;;;;;FSA;200000.0;297402.2;2018;0.4608
B1900117400000;A COLMEIA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;14917.1;15526.28;83531.64;60000;15526.28;0.1699;0.0266;0.0;0;0.0;0;0;0;0.0;0;;;;13.622.499/0001-10;;;;;;;;;;FSA;392000.0;582908.31;2018;0.0266
B1900412100000;A VOZ DO VERBO ENCANTADO;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;2.6;1;0.0;;;11.223.363/0001-02;;;;;;;;;;FSA;237416.0;342923.91;2018;0.0
B1900034500000;ALASKA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;33880.83;42602.84;83531.64;60000;42602.84;0.2394;0.0808;0.0;0;0.0;0;0;0;0.0;0;;;;17.942.221/0001-81;;;;;;;;;;FSA;378500.0;526945.43;2018;0.0808
B1800093300000;ANJOS HUMANOS;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;111375.52;80000;0.0;0.2721;0.0;0.0;0;0.0;0;0;0;0.0;0;15.0;18.0;;07.467.108/0001-38;;;;;;;;;;FSA;283333.33;409246.95;2018;0.0
B1800141000000;AZOUGUE NAZARÉ;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;77264.29;97034.28;83531.64;60000;97034.28;0.3162;0.1699;0.0;0;0.0;0;0;0;0.0;0;;;;14.595.634/0001-49;;;;;;;;;;FSA;395300.0;570971.72;2018;0.1699
B1800494000000;BEIÇO DE ESTRADA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;334.74;417.48;0.0;0;417.48;0.0006;0.0001;0.0;0;0.0;0;0;0;3.6;1;1.0;0.0;;03.576.269/0001-09;;;;;;;;;;FSA;500000.0;743505.5;2018;0.0006
B1800494000000;BEIÇO DE ESTRADA;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;334.74;417.48;0.0;0;417.48;0.0006;0.0001;0.0;0;0.0;0;0;0;3.6;1;1.0;0.0;;03.576.269/0001-09;;;;;;;;;;RENUNCIA_OUTROS;4000000.0;5568776.0;2018;0.0001
B1800394600000;BOTECAM;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;;;09.355.997/0001-77;;;;;;;;;;FSA;128000.0;190337.41;2018;0.0
B1900032600000;CARTAS PARA...A SÉRIE, ESCRITORAS BAIANAS;2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;278438.8;200000;0.0;0.853;0.0;0.0;0;0.0;0;0;0;4.055;2;;;;05.791.137/0001-25;;;;;;;;;;FSA;226000.0;326434.63;2018;0.0
B1900210300000;"CIRCO SOCIAL ""OS KACO""";2018;ARRANJOS REGIONAIS;FSA SAV/MINC / Arranjos Regionais;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;;;;11.274.042/0001-37;;;;;;;;;;FSA;15000.0;21666.01;2018;0.0
