cpb;titulo;ano;categoria;cat_nova;chamada;tem_complementacao;tem_comercializacao;cnpj_produtora;uf;tipo_obra;segmento_destinacao_inicial;instrumento;inv_fsa;inv_renuncia;inv_total;bilheteria_obs;renda_pmi_estimada;janelas_crt;receita_ref;publico_domestico;sessoes_total;n_municipios;roi_internacional_0_100;pontuacao_festivais;adm_eu_lumiere;vod_n_plataformas;vod_n_paises;total_paises_alcancados;critica_indice_1_5;critica_n_fontes;critica_confianca;cita_n_papers;cita_soma_cit;cita_max_cit;universo_aplicacao;universo_retorno;retorno_dom;retorno_intl;tem_intl
B1700428000000;A MENINA ÍNDIGO;2015;Renúncia — Outros Mecanismos;;;;;01946155000188;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4505382.71;4505382.71;267505.28;0.0;229178.88;496684.16000000003;13456.0;3617.0;70.0;0.0;0.0;0;0;0;0;2.5;1;baixa;0.0;;;True;True;0.11024239048495839;0.0;False
B1500105700000;A NAÇÃO QUE NÃO ESPEROU POR DEUS;2015;FSA Automático Festivais;;;;;73947392000174;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;26718.72;0.0;284497.92;311216.64;1344.0;;;1.3;6.5;0;0;0;0;3.845;2;media;0.0;;;False;False;;;False
B1600096000000;APAIXONADOS O FILME;2015;Renúncia — Art.3/3-A/39;;;;;02863008000107;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;535567.2;0.0;197568.0;733135.2;;;;0.0;0.0;0;0;0;0;3.5;1;baixa;0.0;;;False;False;;;False
B1500904200000;ATÉ QUE A SORTE NOS SEPARE 3;2015;Renúncia — Art.3/3-A/39;;;;;01378559000201;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;7823692.8;7823692.8;67190583.04;0.0;324011.52;67514594.56;;;;0.0;0.0;0;0;0;0;3.6;1;baixa;0.0;;;True;True;8.629504798552418;0.0;False
B1500840400000;BEM CASADOS;2015;Renúncia — Art.3/3-A/39;;;;;03838776000173;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;6764108.11;6764108.11;9912665.0;0.0;576898.56;10489563.56;;;;0.0;0.0;0;0;0;0;0.0;0;;10.0;0.0;0.0;True;True;1.5507681706760894;0.0;False
B1500712100000;BETINHO-A ESPERANÇA EQUILIBRISTA;2015;Renúncia — Art.3/3-A/39;;;;;00360459000104;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1485711.36;1485711.36;43338.4;0.0;537384.96;580723.36;;;;2.5;12.5;0;0;0;0;0.0;0;;0.0;;;True;True;0.3908722620253775;2.5;True
B1500798600000;BOI NEON;2015;Renúncia — Art.3/3-A/39;;;;;12658679000190;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;553190.4;553190.4;709457.56;0.0;671731.2;1381188.76;;;;43.84;100.5;24787;22;8;0;3.5;1;baixa;0.0;;;True;True;2.496769213637836;43.84;True
B1500562900000;BRAVA GENTE ITALIANA;2015;Renúncia — Outros Mecanismos;;;;;00101698000131;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1797380.21;1797380.21;0.0;0.0;102735.36;102735.36;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1500340300000;CALIFÓRNIA;2015;Renúncia — Art.3/3-A/39;;;;;60636537000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2894784.84;2894784.84;278081.44;0.0;410941.44;689022.88;;;;3.8;19.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.23802213915145418;3.8;True
B1500542500000;CANÇÃO DA VOLTA;2015;Renúncia — Art.3/3-A/39;;;;;60636537000174;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;48686.12;0.0;316108.8;364794.92;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B1500453100000;CARROSSEL - O FILME;2015;Renúncia — Art.3/3-A/39;;;;;12580503000243;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2109867.77;2109867.77;52029916.12;0.0;324011.52;52353927.64;;;;0.0;0.0;0;0;0;0;3.3;1;baixa;0.0;;;True;True;24.81384302107236;0.0;False
B1500777500000;CHICO - ARTISTA BRASILEIRO;2015;Renúncia — Art.3/3-A/39;;;;;35892546000189;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5799015.94;5799015.94;2525018.44;0.0;324011.52;2849029.96;;;;9.5;0.0;1091;0;0;0;0.0;0;;0.0;;;True;True;0.491295417960172;9.5;True
B1500723200000;CINCO VEZES CHICO O VELHO E SUA GENTE;2015;Renúncia — Art.3/3-A/39;;;;;09107296000119;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1817625.6;1817625.6;22881.88;0.0;221276.16;244158.04;;;;1.7;8.5;0;0;0;0;3.75;1;media;15.0;18.0;15.0;True;True;0.13432801562654048;1.7;True
B1500743500000;CIRCO VOADOR - A NAVE;2015;Renúncia — Art.3/3-A/39;;;;;11187365000193;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;18786.6;0.0;189665.28;208451.88;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B1500559900000;CORA CORALINA - TODAS AS VIDAS;2015;Renúncia — Outros Mecanismos;;;;;37981206000150;DF;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;790272.0;790272.0;132042.96;0.0;94832.64;226875.59999999998;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.28708545918367345;0.0;False
B1600192300000;DE ONDE EU TE VEJO;2015;Renúncia — Art.3/3-A/39;;;;;07477471000134;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5927040.0;5927040.0;655980.36;0.0;229178.88;885159.24;;;;0.0;0.0;0;0;0;0;4.0;1;baixa;0.0;;;True;True;0.14934254535147393;0.0;False
B1600454400000;DESCULPE O TRANSTORNO;2015;Renúncia — Art.3/3-A/39;;;;;01378559000112;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;8619900.85;8619900.85;3038578.48;0.0;221276.16;3259854.64;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.3781777420328449;0.0;False
B1600012800000;DO PÓ DA TERRA;2015;Renúncia — Art.3/3-A/39;;;;;64049562000102;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;26977.16;0.0;221276.16;248253.32;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B1500740900000;DOCUMENTÁRIO SAMBA & JAZZ: RIO DE JANEIRO - NEW ORLEANS;2015;Renúncia — Outros Mecanismos;;;;;06935870000139;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;395136.0;395136.0;37632.84;0.0;537384.96;575017.7999999999;;;;0.0;0.0;0;0;0;0;4.252;2;alta;0.0;;;True;True;1.4552402210884352;0.0;False
B1500558500000;ENTRANDO NUMA ROUBADA;2015;Renúncia — Art.3/3-A/39;;;;;05256465000121;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;474163.2;474163.2;2670818.36;0.0;197568.0;2868386.36;;;;0.0;0.0;0;0;0;0;4.138;2;media;0.0;;;True;True;6.049365197467876;0.0;False
B1500183700000;ENTRE ABELHAS;2015;Renúncia — Art.3/3-A/39;;;;;06998046000128;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4615188.48;4615188.48;8829205.0;0.0;229178.88;9058383.88;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;1.9627332489788152;0.0;False
B1600492200000;ENTRE NÓS, O ESTRANHO;2015;Renúncia — Outros Mecanismos;;;;;04937797000109;PR;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;225701.68;225701.68;0.0;0.0;126443.52;126443.52;;;;0.0;0.0;0;0;0;0;3.6;1;baixa;0.0;;;True;False;;;False
B1500865900000;ESTIVE EM LISBOA E LEMBREI DE VOCÊ;2015;Renúncia — Outros Mecanismos;;;;;05436489000162;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;948326.4;948326.4;71369.2;0.0;94832.64;166201.84;;;;10.88;0.0;694;1;1;0;3.683;2;media;0.0;;;True;True;0.17525805461073318;10.88;True
B1700544600000;ESTRADA DE SONHOS;2015;Renúncia — Outros Mecanismos;;;;;09324313000170;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;878097.74;878097.74;6600.16;0.0;102735.36;109335.52;;;;0.0;0.0;0;0;0;0;3.32;1;alta;0.0;;;True;True;0.12451406605374021;0.0;False
B1600472500000;EU TE LEVO;2015;Renúncia — Art.3/3-A/39;;;;;03435290000194;SP;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;9383.36;0.0;316108.8;325492.16;;;;0.0;0.0;0;0;0;0;3.358;2;media;0.0;;;False;False;;;False
B1600116800000;GLAUCO DO BRASIL;2015;Renúncia — Outros Mecanismos;;;;;10780165000187;RS;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;316108.8;316108.8;4632.04;0.0;94832.64;99464.68;;;;0.0;0.0;0;0;0;0;4.343;2;media;0.0;;;True;True;0.3146533092403628;0.0;False
B1500283900000;HENRY KAYATH: O HOMEM E SEU TEMPO;2015;Renúncia — Art.3/3-A/39;;;;;60636537000174;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;558564.25;558564.25;357.84;0.0;0.0;357.84;;;;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;True;True;0.0006406425044209327;0.0;False
B1500286600000;HOMEM AO MAR - A CULTURA AÇORIANA NO IMAGINÁRIO BRASILEIRO;2015;Renúncia — Outros Mecanismos;;;;;59075184000100;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;444604.99;444604.99;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.3;1;baixa;0.0;;;True;False;;;False
B1500498600000;IDENTIDADE COTIDIANA;2015;Renúncia — Art.3/3-A/39;;;;;07669418000135;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;94832.64;94832.64;;;;0.0;0.0;0;0;0;0;4.068;2;alta;1.0;0.0;0.0;False;False;;;False
B1500643000000;INTRODUÇÃO À MÚSICA DO SANGUE;2015;Renúncia — Outros Mecanismos;;;;;03191048000112;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;632217.6;632217.6;10914.12;0.0;537384.96;548299.08;;;;0.0;0.0;0;0;0;0;4.05;2;alta;0.0;;;True;True;0.8672632334183673;0.0;False
B1500575600000;JIA ZHANG-KE, UM HOMEM DE FENYANG;2015;Renúncia — Outros Mecanismos;;;;;31179864000146;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1057704.31;1057704.31;128563.96;0.0;197568.0;326131.96;;;;0.0;0.0;0;0;0;0;4.1;1;baixa;0.0;;;True;True;0.3083394450761007;0.0;False
B1500616000000;JOÃO E VANDINHA;2015;Renúncia — Art.3/3-A/39;;;;;09355997000177;BA;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;4.0;1;baixa;0.0;;;False;False;;;False
B1600294500000;MAIS FORTE QUE O MUNDO - A HISTÓRIA DE JOSÉ ALDO;2015;Renúncia — Art.3/3-A/39;;;;;01478079000123;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5215795.2;5215795.2;11352811.96;0.0;324011.52;11676823.48;;;;0.0;0.0;0;0;0;0;4.0;1;baixa;2.0;0.0;0.0;True;True;2.2387427098364596;0.0;False
B1500240200000;MONSTROS DO RINGUE;2015;Renúncia — Outros Mecanismos;;;;;02028727000102;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;158054.4;158054.4;0.0;0.0;189665.28;189665.28;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1500661200000;MUNDO CÃO;2015;Renúncia — Art.3/3-A/39;;;;;03675713000143;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;6311998.2;6311998.2;390125.12;0.0;102735.36;492860.48;;;;0.0;0.0;0;0;0;0;3.5;1;baixa;0.0;;;True;True;0.07808311478922791;0.0;False
B1500543700000;NINGUÉM AMA NINGUÉM...POR MAIS DE DOIS ANOS;2015;Renúncia — Outros Mecanismos;;;;;00445787000103;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;613251.07;613251.07;233093.0;0.0;189665.28;422758.28;;;;0.0;0.0;0;0;0;0;3.775;1;alta;0.0;;;True;True;0.6893722664030575;0.0;False
B1500837400000;O OUTRO LADO DO PARAÍSO;2015;Renúncia — Art.3/3-A/39;;;;;03093490000106;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;3429780.48;3429780.48;144428.2;0.0;663828.48;808256.6799999999;;;;5.5;27.5;0;0;0;0;3.3;1;baixa;0.0;;;True;True;0.2356584290782365;5.5;True
B1600408200000;O ROUBO DA TAÇA;2015;Renúncia — Outros Mecanismos;;;;;00020648000120;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;3635409.25;3635409.25;616359.52;0.0;197568.0;813927.52;31004.0;5845.0;54.0;1.2;6.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.22388882902248214;1.2;True
B1600059500000;OLHAR DE NISE;2015;Renúncia — Outros Mecanismos;;;;;38027546000109;DF;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;993688.01;993688.01;0.0;0.0;189665.28;189665.28;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1500448600000;ORESTES;2015;Renúncia — Art.3/3-A/39;;;;;05780593000170;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1844122.47;1844122.47;56518.84;0.0;221276.16;277795.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.15063804303626321;0.0;False
B1600602000000;PALMEIRAS, O CAMPEÃO DO SÉCULO;2015;Renúncia — Outros Mecanismos;;;;;04350398000147;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1438295.04;1438295.04;117311.88;0.0;0.0;117311.88;;;;0.0;0.0;0;0;0;0;4.287;2;alta;0.0;;;True;True;0.08156315410779696;0.0;False
B1600294100000;PAULINA;2015;Renúncia — Art.3/3-A/39;;;;;31179864000146;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;305933.32;0.0;442552.32;748485.64;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B1500592000000;PAYSANDÚ 100 ANOS DE PAYXÃO;2015;Renúncia — Outros Mecanismos;;;;;05256465000121;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1106380.8;1106380.8;237625.64;0.0;197568.0;435193.64;;;;0.0;0.0;0;0;0;0;0.0;0;;3.0;0.0;0.0;True;True;0.39334887228701004;0.0;False
B1500585200000;PENAS;2015;Renúncia — Outros Mecanismos;;;;;09218906000151;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;102284.89;102284.89;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1500689300000;PIADEIROS;2015;Renúncia — Outros Mecanismos;;;;;04650621000171;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1026481.12;1026481.12;14234.08;0.0;94832.64;109066.72;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.10625302100052264;0.0;False
B1600368700000;PORTA DOS FUNDOS - CONTRATO VITALÍCIO;2015;Renúncia — Art.3/3-A/39;;;;;17227558000107;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5610931.18;5610931.18;9121441.0;0.0;197568.0;9319009.0;;;;0.0;0.0;0;0;0;0;1.3;1;baixa;0.0;;;True;True;1.6608667440472866;0.0;False
B1500562100000;QUANTO TEMPO O TEMPO TEM;2015;Renúncia — Art.3/3-A/39;;;;;04303816000145;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;68952.16;68952.16;118504.68;0.0;94832.64;213337.32;;;;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;True;True;3.093990384057584;0.0;False
B1600017500000;RALÉ;2015;Renúncia — Outros Mecanismos;;;;;04760800000161;SP;FICÇÃO;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);Renúncia pura;0.0;292400.64;292400.64;43239.0;0.0;189665.28;232904.28;;;;2.3;11.5;0;0;0;0;0.0;0;;0.0;;;True;True;0.7965245219709505;2.3;True
B1500251700000;SECA;2015;Renúncia — Art.3/3-A/39;;;;;08184185000143;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;948326.4;948326.4;0.0;0.0;442552.32;442552.32;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1600685000000;SOB PRESSÃO;2015;Renúncia — Art.3/3-A/39;;;;;09180984000104;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4741632.0;4741632.0;781800.88;0.0;316108.8;1097909.68;;;;0.0;0.0;0;0;0;0;4.2;1;baixa;1.0;1.0;1.0;True;True;0.23154679232804232;0.0;False
B1500542600000;SUBSOLOS;2015;Renúncia — Art.3/3-A/39;;;;;21521036000190;MG;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
B1600536100000;SURF NO ALEMÃO;2015;Renúncia — Art.3/3-A/39;;;;;10701739000184;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;587213.19;587213.19;0.0;0.0;94832.64;94832.64;;;;0.0;0.0;0;0;0;0;3.5;1;baixa;1.0;0.0;0.0;True;False;;;False
B1500654700000;TODAS AS MANHÃS DO MUNDO;2015;Renúncia — Art.3/3-A/39;;;;;04350398000147;SP;DOCUMENTÁRIO;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);Renúncia pura;0.0;2765952.0;2765952.0;230111.0;0.0;94832.64;324943.64;;;;0.0;0.0;0;0;0;0;3.927;2;media;0.0;;;True;True;0.117479855037253;0.0;False
B1600068000000;TRAVESSIA;2015;Renúncia — Outros Mecanismos;;;;;07632461000126;BA;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1896652.8;1896652.8;92939.0;0.0;94832.64;187771.64;;;;0.0;0.0;0;0;0;0;3.9;1;baixa;0.0;;;True;True;0.09900158848261527;0.0;False
B1500754900000;TRAVESSIAS;2015;Renúncia — Outros Mecanismos;;;;;00487854000144;PR;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;830088.37;830088.37;310644.88;0.0;221276.16;531921.04;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;0.640800496939862;0.0;False
B1600011000000;UM SUBURBANO SORTUDO;2015;Renúncia — Art.3/3-A/39;;;;;03987306000252;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;8724602.88;8724602.88;21565923.4;0.0;324011.52;21889934.919999998;;;;0.0;0.0;0;0;0;0;2.6;1;baixa;0.0;;;True;True;2.5089892595776226;0.0;False
B1600305700000;UMA LOUCURA DE MULHER;2015;Renúncia — Art.3/3-A/39;;;;;04854820000100;DF;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2580955.62;2580955.62;2080779.96;0.0;576898.56;2657678.52;104667.0;149.0;21.0;0.0;0.0;0;0;0;0;2.9;1;baixa;0.0;;;True;True;1.02972654756458;0.0;False
B1600067600000;UMA NOITE EM SAMPA;2015;Renúncia — Outros Mecanismos;;;;;59190843000140;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1343462.4;1343462.4;64431.08;0.0;94832.64;159263.72;;;;0.0;0.0;0;0;0;0;3.4;1;baixa;0.0;;;True;True;0.11854721055088703;0.0;False
B1500654500000;VAI QUE COLA - O FILME;2015;Renúncia — Art.3/3-A/39;;;;;09180984000104;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;10242715.39;10242715.39;67010271.44;0.0;324011.52;67334282.96;;;;0.0;0.0;0;0;0;0;3.3;1;baixa;1.0;0.0;0.0;True;True;6.573870345527583;0.0;False
B1500450200000;VILANOVA ARTIGAS: O ARQUITETO E A LUZ;2015;Renúncia — Outros Mecanismos;;;;;09019897000170;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1422489.6;1422489.6;0.0;0.0;221276.16;221276.16;;;;0.0;0.0;0;0;0;0;3.4;1;baixa;0.0;;;True;False;;;False
B1600725300000;VINTE ANOS;2015;Renúncia — Art.3/3-A/39;;;;;33451113000162;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;797554.47;797554.47;24989.16;0.0;442552.32;467541.48;;;;0.0;0.0;0;0;0;0;0.0;0;;4.0;0.0;0.0;True;True;0.5862188697907994;0.0;False
B1600532800000;É FADA!;2015;Renúncia — Art.3/3-A/39;;;;;02605295000155;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4741632.0;4741632.0;34712627.04;0.0;229178.88;34941805.92;;;;0.0;0.0;0;0;0;0;2.1;1;baixa;0.0;;;True;True;7.369151785714286;0.0;False
B1500585700000;ÍDOLO;2015;Renúncia — Art.3/3-A/39;;;;;11290121000131;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1179085.82;1179085.82;0.0;0.0;324011.52;324011.52;;;;8.7;0.0;608;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1500218600000;ÚLTIMAS CONVERSAS;2015;Renúncia — Art.3/3-A/39;;;;;31179864000146;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;183452.64;0.0;197568.0;381020.64;;;;0.0;0.0;0;0;0;0;0.0;0;;30.0;76.0;10.0;False;False;;;False
B1600603300000;1976 - O ANO DA INVASÃO CORINTHIANA;2016;Renúncia — Art.3/3-A/39;;;;;01613170000104;SP;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;1262710.94;1262710.94;118047.44;0.0;89220.66;207268.1;;;;0.0;0.0;0;0;0;0;3.865;2;alta;1.0;0.0;0.0;True;True;0.16414532687900843;0.0;False
B1600439300000;A COMÉDIA DIVINA;2016;Renúncia — Art.3/3-A/39;;;;;01605800000107;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;297402.2;297402.2;937759.48;0.0;542759.02;1480518.5;47171.0;5638.0;51.0;1.1;5.5;0;0;0;0;2.728;2;media;1.0;0.0;0.0;True;True;4.978169293972943;1.1;True
B1600314200000;A CONFRARIA;2016;Renúncia — Outros Mecanismos;;;;;13110657000153;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;86657.05;86657.05;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1600471800000;A CORRIDA DO DOPING;2016;Renúncia — Art.3/3-A/39;;;;;01009824000195;SC;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;446103.3;446103.3;0.0;0.0;0.0;0.0;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1600543700000;A REPARTIÇÃO DO TEMPO;2016;Renúncia — Art.3/3-A/39;;;;;09065789000133;DF;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;52244.64;0.0;89220.66;141465.3;;;;0.0;0.0;0;0;0;0;3.648;2;alta;0.0;;;False;False;;;False
B1600774200000;A RETOMADA DO PORTO;2016;Renúncia — Outros Mecanismos;;;;;73619637000134;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;930733.7;930733.7;0.0;0.0;416363.08;416363.08;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;False;;;False
B1700499100000;A SERPENTE;2016;Renúncia — Outros Mecanismos;;;;;05246567000166;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;74350.55;74350.55;10476.76;0.0;416363.08;426839.84;;;;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;True;True;5.740910322788467;0.0;False
B1800223100000;AMAZON ADVENTURE;2016;Renúncia — Outros Mecanismos;;;;;01287908000190;SP;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2527918.7;2527918.7;0.0;0.0;0.0;0.0;;;;10.0;0.0;0;28;27;0;0.0;0;;0.0;;;True;False;;;False
B1700175000000;AMOR.COM;2016;Renúncia — Art.3/3-A/39;;;;;02863008000107;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;5269988.4;5269988.4;1825838.84;0.0;96655.72;1922494.56;;;;0.0;0.0;0;0;0;0;3.425;2;alta;2.0;0.0;0.0;True;True;0.3648005297317163;0.0;False
B1700416900000;AOS TEUS OLHOS;2016;Renúncia — Art.3/3-A/39;;;;;09180984000104;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;4461033.0;4461033.0;554055.6;0.0;535323.96;1089379.56;;;;14.45;25.0;1055;0;0;0;3.0;1;baixa;10.0;3.0;2.0;True;True;0.24419894674619086;14.45;True
B1600478600000;AQUARIUS;2016;Renúncia — Art.3/3-A/39;;;;;08587501000128;PE;FICÇÃO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;2899671.45;2899671.45;7079009.56;0.0;215616.6;7294626.159999999;;;;38.47;56.5;311538;22;7;0;3.7;1;baixa;0.0;;;True;True;2.5156733394743735;38.47;True
B1600750800000;BELO MONTE: UM MUNDO ONDE TUDO É POSSÍVEL;2016;Renúncia — Art.3/3-A/39;;;;;07060648000100;RJ;DOCUMENTÁRIO;SALAS DE EXIBIÇÃO;Renúncia pura;0.0;446103.3;446103.3;1749.44;0.0;89220.66;90970.1;;;;0.0;0.0;0;0;0;0;3.738;1;alta;0.0;;;True;True;0.20392160291125397;0.0;False
B1600405900000;BR 716;2016;Renúncia — Art.3/3-A/39;;;;;04474294000144;RJ;FICÇÃO;SALAS DE EXIBIÇÃO;sem inv.;0.0;0.0;0.0;204247.12;0.0;416363.08;620610.2;10274.0;369.0;6.0;0.0;0.0;0;0;0;0;0.0;0;;0.0;;;False;False;;;False
