cnpj;n_obras;fsa_mi;receita_crt_mi;pub_por_mi_fsa;tem_intl;pct_sala;tipo;s16_perfil;uf
22331409000123;1;2.2022055;0.07661712;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
22534164000131;1;0.054836550000000005;0.0;0.0;False;0.0;Independente fora da sala;Baixo retorno / nicho;
22543352000126;1;0.10483;0.00658028;3157.493084040828;True;100.0;Vitrine Internacional;Comerciais de sala;
22734795000102;1;2.94657804;0.19737032;179.530286596448;True;100.0;Vitrine Internacional;Emergentes / micro;
22910094000179;1;1.00525317;0.0015904;79.58194252697557;False;100.0;Pequeno Porte de Sala;;
22971615000106;1;1.8098522;0.07665144;195.59608237622942;False;100.0;Pequeno Porte de Sala;Produção para TV/VoD;
23064648000127;1;1.6706328000000001;0.00594412;178.97409891629087;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
23148018000130;1;1.27804801;0.09019324000000001;1074.294540781766;False;100.0;Pequeno Porte de Sala;Produção para TV/VoD;
23318838000123;1;0.44012704999999996;0.0;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
23624812000103;1;0.10872772;0.0;0.0;False;0.0;Independente fora da sala;;
23707667000124;1;0.28913372;0.37706164000000003;54656.37145331925;False;100.0;Pequeno Porte de Sala;;
23723437000159;1;4.333203;0.40541235999999997;1473.967409327465;False;100.0;Pequeno Porte de Sala;;
23747020000126;1;0.99653376;0.0;0.0;False;0.0;Independente fora da sala;Baixo retorno / nicho;
24304911000170;1;1.7402425;0.0800166;98.26216748527864;True;100.0;Vitrine Internacional;Emergentes / micro;
25094170000103;3;0.51467308;0.17332812;0.0;False;0.0;Independente fora da sala;Baixo retorno / nicho;
25301822000133;1;0.3480696;0.062898;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
25425945000186;1;0.5346349100000001;0.0;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
26324984000150;1;0.054836550000000005;0.0;0.0;False;0.0;Independente fora da sala;Baixo retorno / nicho;
27527464000107;2;2.48395032;0.3947988;154.59246382995292;True;100.0;Vitrine Internacional;Comerciais de sala;
27651181000172;1;1.43736414;0.0;0.0;False;0.0;Independente fora da sala;Baixo retorno / nicho;
27872415000101;2;6.228252940000001;4.635326160000001;34388.776766667404;False;100.0;Campeã Doméstica;Emergentes / micro;
27920016000179;3;5.557297650000001;2.80359828;20073.245491898386;False;100.0;Campeã Doméstica;;
29185956000197;1;0.7222005;0.1017331;1049.570029375499;False;100.0;Pequeno Porte de Sala;;
29269719000104;3;5.69531;2.1192271799999998;2359.3096776119296;True;100.0;Vitrine Internacional;Emergentes / micro;
30510135000168;1;3.0030075;0.01194788;200.13270030128132;True;100.0;Vitrine Internacional;Emergentes / micro;
31179864000146;2;2.94769934;1.1821780100000001;6493.199540493163;True;100.0;Vitrine Internacional;Emergentes / micro;
32267676000132;1;3.161088;4.51268913;63420.25277372854;False;100.0;Campeã Doméstica;;
37981206000150;2;3.72242711;0.16133331999999997;15.849873820632045;False;100.0;Pequeno Porte de Sala;Baixo retorno / nicho;
39183983000184;1;0.9049261;0.35638456;3494.2079800770475;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
39527494000100;1;1.91884484;1.1417051800000002;24628.359216371035;False;100.0;Pequeno Porte de Sala;;
40426918000111;1;0.9708161700000001;0.09766632;732.3734626299024;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
42473256000166;3;9.796314809999998;17.103395759999998;82575.43940648434;False;100.0;Campeã Doméstica;Campeãs de público;
42488478000152;2;7.429612460000001;17.03750444;112120.38373263952;False;100.0;Campeã Doméstica;Emergentes / micro;
44154342000131;2;3.56853188;0.12444467999999999;576.7077524329137;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
46848701000186;1;3.4201253;0.79517704;7045.940685272554;False;100.0;Pequeno Porte de Sala;;
51264273000184;1;2.088291;0.01874684;451.56541880418007;False;100.0;Pequeno Porte de Sala;Produção para TV/VoD;
52308558000132;1;2.02542926;0.12583628;1050.6414822900306;False;100.0;Pequeno Porte de Sala;;
52858982000150;2;1.6241766800000002;0.35957836000000004;389.1202279791383;True;100.0;Vitrine Internacional;Prestígio internacional;
53976478000118;3;4.71491668;0.8396267999999999;4071.7580612686456;False;100.0;Pequeno Porte de Sala;Campeãs de público;
55084750000180;3;9.80516174;0.5403201999999999;1813.3306182463848;False;66.66666666666666;Aposta de Alto Fomento;Produção para TV/VoD;
56839830000161;1;2.623782;0.58642752;5030.905768848174;False;100.0;Pequeno Porte de Sala;;
58496571000149;1;0.9745358000000001;0.11792232000000001;2493.4948516001155;False;100.0;Pequeno Porte de Sala;;
59190843000140;1;0.5568776;0.18050284;156.22822681321713;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
60636537000174;1;0.28539977;0.11762584;6009.114863687521;False;100.0;Pequeno Porte de Sala;;
63190623000194;2;0.9280276799999999;0.33195988;7428.657731415943;False;50.0;Pequeno Porte de Sala;Produção para TV/VoD;
64047665000133;2;2.11331295;11.409522879999999;247872.42230262203;True;100.0;Duplo Motor;Comerciais de sala;
66669599000169;2;3.8383239;0.3183633;1065.3087406198315;True;100.0;Vitrine Internacional;Prestígio internacional;
66876707000174;5;12.49160143;3.6137631299999997;8962.581829670178;True;100.0;Duplo Motor;Comerciais de sala;
67942250000111;1;6.01260589;0.0105364;88.14813571624266;False;100.0;Aposta de Alto Fomento;Comerciais de sala;
68317445000133;1;0.9483264;0.006381479999999999;338.4910511823777;True;100.0;Vitrine Internacional;Emergentes / micro;
68696756000150;1;0.17263206;0.22407111999999998;8497.842173695894;False;100.0;Pequeno Porte de Sala;;
69126670000155;1;2.26482788;0.10925970000000002;445.0669337397949;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
71733695000169;1;3.86542582;0.11680214;392.1948242173226;False;100.0;Pequeno Porte de Sala;;
72062029000109;4;17.763147030000003;3.3477276600000003;7355.453387811089;False;100.0;Campeã Doméstica;Produção para TV/VoD;
73586513000108;1;5.531904;1.23276244;9437.257045675413;True;100.0;Vitrine Internacional;;
73619637000134;2;9.27509722;2.83984072;10384.042098482716;True;100.0;Duplo Motor;;
73947392000174;3;3.7502640499999997;0.7392730500000001;6116.102678156756;True;100.0;Vitrine Internacional;Comerciais de sala;
74165200000130;1;2.36970962;0.32884096;84.39852643211196;False;100.0;Pequeno Porte de Sala;;
74425067000104;1;1.18303718;0.59723174;16795.752775918674;True;100.0;Vitrine Internacional;Emergentes / micro;
79052494000108;1;0.08029859;0.0;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
79873451000193;1;0.5568776;0.125796;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
80026826000169;1;0.25597407;0.0;0.0;False;0.0;Independente fora da sala;Emergentes / micro;
80816838000197;1;1.16976595;0.02061556;886.5021246344195;False;100.0;Pequeno Porte de Sala;;
81183527000109;1;0.78554973;0.1371195;3230.858471557237;False;100.0;Pequeno Porte de Sala;;
86777331000158;1;1.749188;0.46220188;6928.357615076253;False;100.0;Pequeno Porte de Sala;;
87435368000160;2;4.9308194400000005;0.45156159999999995;629.9155825507169;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
90130634000151;3;4.26059778;0.58329626;4055.299488983914;True;100.0;Vitrine Internacional;Prestígio internacional;
92554294000111;1;0.45942402000000004;0.02170896;2376.889218809238;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
94100302000185;1;0.52045385;0.00753452;728.2105800543122;False;100.0;Pequeno Porte de Sala;Emergentes / micro;
94625829000123;1;2.0943814499999998;0.27413056;172.84339488396444;True;100.0;Vitrine Internacional;Comerciais de sala;
